"사용일자","노선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20190801","2호선","0211","성수","30774","33389","20190804"
"20190801","2호선","0210","뚝섬","20693","22116","20190804"
"20190801","2호선","0209","한양대","8090","8845","20190804"
"20190801","2호선","0208","왕십리(성동구청)","19702","16647","20190804"
"20190801","2호선","0207","상왕십리","15368","14810","20190804"
"20190801","2호선","0206","신당","15270","15687","20190804"
"20190801","2호선","0205","동대문역사문화공원","20167","23800","20190804"
"20190801","2호선","0204","을지로4가","11218","11339","20190804"
"20190801","2호선","0203","을지로3가","25139","25401","20190804"
"20190801","2호선","0202","을지로입구","57544","57650","20190804"
"20190801","2호선","0201","시청","31894","30895","20190804"
"20190801","1호선","0159","동묘앞","9246","9684","20190804"
"20190801","1호선","0158","청량리(서울시립대입구)","24778","25583","20190804"
"20190801","1호선","0157","제기동","19823","20407","20190804"
"20190801","1호선","0156","신설동","15529","15233","20190804"
"20190801","1호선","0155","동대문","15651","17856","20190804"
"20190801","1호선","0154","종로5가","25496","25610","20190804"
"20190801","1호선","0153","종로3가","31303","29381","20190804"
"20190801","1호선","0152","종각","50865","49610","20190804"
"20190801","1호선","0151","시청","28984","30202","20190804"
"20190801","1호선","0150","서울역","60261","58407","20190804"
"20190801","중앙선","1220","지평","42","36","20190804"
"20190801","중앙선","1219","용문","2749","3060","20190804"
"20190801","중앙선","1218","원덕","397","369","20190804"
"20190801","중앙선","1217","양평","3308","3374","20190804"
"20190801","중앙선","1216","오빈","340","354","20190804"
"20190801","중앙선","1215","아신","622","674","20190804"
"20190801","중앙선","1214","국수","704","730","20190804"
"20190801","중앙선","1213","신원","199","163","20190804"
"20190801","중앙선","1212","양수","2546","2607","20190804"
"20190801","중앙선","1211","운길산","817","793","20190804"
"20190801","중앙선","1210","팔당","828","878","20190804"
"20190801","중앙선","1209","도심","2855","2255","20190804"
"20190801","중앙선","1208","덕소","6414","6214","20190804"
"20190801","중앙선","1207","양정","893","759","20190804"
"20190801","중앙선","1206","도농","9996","8761","20190804"
"20190801","중앙선","1205","구리","14542","14668","20190804"
"20190801","중앙선","1204","양원","1669","1704","20190804"
"20190801","중앙선","1203","망우","8638","8182","20190804"
"20190801","중앙선","1202","상봉(시외버스터미널)","6302","5929","20190804"
"20190801","중앙선","1201","중랑","6132","5637","20190804"
"20190801","중앙선","1015","회기","27312","26018","20190804"
"20190801","장항선","1408","신창(순천향대)","1207","1200","20190804"
"20190801","장항선","1407","온양온천","4266","4399","20190804"
"20190801","장항선","1405","배방","1029","979","20190804"
"20190801","장항선","1403","아산","2723","2658","20190804"
"20190801","장항선","1402","쌍용(나사렛대)","2063","1866","20190804"
"20190801","장항선","1401","봉명","1339","1369","20190804"
"20190801","일산선","1958","대화","16056","12619","20190804"
"20190801","일산선","1957","주엽","10646","10661","20190804"
"20190801","일산선","1956","정발산","8568","9060","20190804"
"20190801","일산선","1955","마두","9195","9311","20190804"
"20190801","일산선","1954","백석","12037","11897","20190804"
"20190801","일산선","1953","대곡","1705","1337","20190804"
"20190801","일산선","1952","화정","20464","21103","20190804"
"20190801","일산선","1951","원당","12063","11355","20190804"
"20190801","일산선","1950","삼송","17948","17028","20190804"
"20190801","일산선","1948","원흥","9094","8325","20190804"
"20190801","우이신설선","4713","신설동","2052","2040","20190804"
"20190801","우이신설선","4712","보문","1587","1623","20190804"
"20190801","안산선","1755","한대앞","8059","7805","20190804"
"20190801","안산선","1754","상록수","19332","18403","20190804"
"20190801","안산선","1753","반월","4767","4367","20190804"
"20190801","안산선","1752","대야미","4514","4049","20190804"
"20190801","안산선","1751","산본","18609","19889","20190804"
"20190801","수인선","1891","인천","1314","2241","20190804"
"20190801","수인선","1890","신포","1798","2000","20190804"
"20190801","수인선","1889","숭의","3699","3422","20190804"
"20190801","수인선","1888","인하대","5094","4812","20190804"
"20190801","수인선","1886","송도","2698","2561","20190804"
"20190801","수인선","1885","연수","4974","4945","20190804"
"20190801","수인선","1884","원인재","4228","4334","20190804"
"20190801","수인선","1883","남동인더스파크","1663","1753","20190804"
"20190801","수인선","1882","호구포","3560","3556","20190804"
"20190801","수인선","1881","인천논현","6104","6336","20190804"
"20190801","수인선","1880","소래포구","4808","4420","20190804"
"20190801","수인선","1879","월곶","2632","2491","20190804"
"20190801","수인선","1878","달월","86","58","20190804"
"20190801","우이신설선","4711","성신여대입구(돈암)","3719","4130","20190804"
"20190801","우이신설선","4710","정릉","4457","3916","20190804"
"20190801","우이신설선","4709","북한산보국문","5832","5239","20190804"
"20190801","우이신설선","4708","솔샘","5838","5294","20190804"
"20190801","우이신설선","4707","삼양사거리","2509","2556","20190804"
"20190801","우이신설선","4706","삼양","2082","2252","20190804"
"20190801","우이신설선","4705","화계","3450","3183","20190804"
"20190801","우이신설선","4704","가오리","4290","4097","20190804"
"20190801","우이신설선","4703","4.19민주묘지","2831","2704","20190804"
"20190801","우이신설선","4702","솔밭공원","2483","2397","20190804"
"20190801","우이신설선","4701","북한산우이","4197","3755","20190804"
"20190801","안산선","1763","수리산","4271","3282","20190804"
"20190801","안산선","1762","오이도","10052","9831","20190804"
"20190801","안산선","1761","정왕","7277","7516","20190804"
"20190801","안산선","1760","신길온천","1669","1492","20190804"
"20190801","안산선","1759","안산","15608","14739","20190804"
"20190801","안산선","1758","초지","3956","3815","20190804"
"20190801","안산선","1757","고잔","8355","8120","20190804"
"20190801","안산선","1756","중앙","17754","18420","20190804"
"20190802","중앙선","1204","양원","1590","1581","20190805"
"20190802","중앙선","1203","망우","8661","8386","20190805"
"20190802","중앙선","1202","상봉(시외버스터미널)","6588","6271","20190805"
"20190802","중앙선","1201","중랑","6211","5705","20190805"
"20190802","중앙선","1015","회기","27321","25406","20190805"
"20190802","장항선","1408","신창(순천향대)","1563","1310","20190805"
"20190802","장항선","1407","온양온천","4682","3986","20190805"
"20190802","장항선","1405","배방","1043","1067","20190805"
"20190802","장항선","1403","아산","3196","3218","20190805"
"20190802","장항선","1402","쌍용(나사렛대)","2019","1879","20190805"
"20190802","장항선","1401","봉명","1371","1272","20190805"
"20190802","일산선","1958","대화","16741","12876","20190805"
"20190802","일산선","1957","주엽","10993","11213","20190805"
"20190802","일산선","1956","정발산","9372","10262","20190805"
"20190802","일산선","1955","마두","9365","9564","20190805"
"20190802","일산선","1954","백석","12372","12551","20190805"
"20190802","일산선","1953","대곡","1828","1433","20190805"
"20190802","일산선","1952","화정","20479","21379","20190805"
"20190802","일산선","1951","원당","11941","11090","20190805"
"20190802","일산선","1950","삼송","18320","17139","20190805"
"20190802","일산선","1948","원흥","8917","8178","20190805"
"20190802","우이신설선","4713","신설동","1964","2033","20190805"
"20190802","우이신설선","4712","보문","1604","1671","20190805"
"20190802","우이신설선","4711","성신여대입구(돈암)","3754","4296","20190805"
"20190802","우이신설선","4710","정릉","4342","3748","20190805"
"20190802","우이신설선","4709","북한산보국문","5750","5234","20190805"
"20190802","우이신설선","4708","솔샘","5849","5174","20190805"
"20190802","우이신설선","4707","삼양사거리","2521","2556","20190805"
"20190802","우이신설선","4706","삼양","2021","2173","20190805"
"20190802","우이신설선","4705","화계","3408","3043","20190805"
"20190802","우이신설선","4704","가오리","4167","3887","20190805"
"20190802","우이신설선","4703","4.19민주묘지","2701","2519","20190805"
"20190802","수인선","1886","송도","2712","2541","20190805"
"20190802","수인선","1885","연수","5141","5222","20190805"
"20190802","수인선","1884","원인재","4374","4336","20190805"
"20190802","수인선","1883","남동인더스파크","1577","1661","20190805"
"20190802","수인선","1882","호구포","3609","3429","20190805"
"20190802","수인선","1881","인천논현","6041","6320","20190805"
"20190802","수인선","1880","소래포구","4769","4437","20190805"
"20190802","수인선","1879","월곶","2454","2221","20190805"
"20190802","수인선","1878","달월","89","66","20190805"
"20190802","분당선","1872","매교","2366","2396","20190805"
"20190802","분당선","1871","수원시청","12609","15442","20190805"
"20190802","분당선","1870","매탄권선","4837","4278","20190805"
"20190802","분당선","1869","망포","15013","13402","20190805"
"20190802","분당선","1868","영통","9937","10108","20190805"
"20190802","분당선","1867","청명","4691","4165","20190805"
"20190802","분당선","1866","상갈","6211","5810","20190805"
"20190802","분당선","1865","기흥","10951","10310","20190805"
"20190802","분당선","1864","신갈","5210","4906","20190805"
"20190802","분당선","1863","구성","5150","5077","20190805"
"20190802","분당선","1862","죽전","16386","17926","20190805"
"20190802","분당선","1861","보정","2841","2279","20190805"
"20190802","분당선","1860","이매","6514","6192","20190805"
"20190802","분당선","1859","오리","13628","11513","20190805"
"20190802","분당선","1858","미금","18239","19372","20190805"
"20190802","분당선","1857","정자","19226","20217","20190805"
"20190802","분당선","1856","수내","15396","15207","20190805"
"20190802","분당선","1855","서현","31593","32314","20190805"
"20190802","분당선","1854","야탑","31629","33265","20190805"
"20190802","분당선","1853","모란","21868","22391","20190805"
"20190802","분당선","1852","태평","14991","14232","20190805"
"20190802","분당선","1851","가천대","7008","7621","20190805"
"20190802","분당선","1850","선정릉","8757","9359","20190805"
"20190802","분당선","1849","강남구청","10463","11909","20190805"
